,User ID,Subscription Type,Monthly Revenue,Country,Age,Gender,Device,Plan Duration,Join Year,Join Month,Join Day,Last Payment Year,Last Payment Month,Last Payment Day
1351,1352,1,13,Brazil,42,1,Laptop,1 Month,2022,8,21,2023,5,7
1352,1353,2,13,Mexico,29,0,Tablet,1 Month,2022,8,13,2023,2,7
1353,1354,2,13,Spain,29,1,Tablet,1 Month,2022,12,8,2023,4,7
1354,1355,0,12,Italy,30,1,Tablet,1 Month,2022,7,24,2023,4,7
1355,1356,1,11,Spain,51,1,Smartphone,1 Month,2022,7,24,2023,4,7
1356,1357,2,11,Spain,51,1,Smart TV,1 Month,2022,12,7,2023,2,7
1357,1358,0,13,United States,44,1,Tablet,1 Month,2022,9,7,2023,4,7
1358,1359,2,13,Canada,35,1,Laptop,1 Month,2022,9,7,2023,5,7
1359,1360,1,10,United States,39,1,Smart TV,1 Month,2022,10,7,2023,4,7
1360,1361,0,12,United States,41,0,Laptop,1 Month,2022,2,7,2023,2,7
1361,1362,1,13,Canada,44,0,Laptop,1 Month,2022,2,7,2023,4,7
1362,1363,2,11,United Kingdom,29,1,Laptop,1 Month,2022,1,7,2023,5,7
1363,1364,0,14,Australia,47,1,Tablet,1 Month,2022,1,7,2023,4,7
1364,1365,2,10,Germany,28,0,Smartphone,1 Month,2022,6,30,2023,2,7
1365,1366,1,15,France,45,1,Laptop,1 Month,2022,6,29,2023,4,7
1366,1367,0,11,Brazil,28,0,Smartphone,1 Month,2022,6,26,2023,4,7
1367,1368,2,14,Mexico,31,0,Laptop,1 Month,2022,6,27,2023,3,7
1368,1369,1,13,Spain,47,0,Laptop,1 Month,2022,6,25,2023,3,7
1369,1370,0,13,Italy,42,0,Tablet,1 Month,2022,6,23,2023,4,7
1370,1371,1,14,Spain,34,0,Laptop,1 Month,2022,6,24,2023,4,7
1371,1372,0,12,Spain,40,0,Laptop,1 Month,2022,6,25,2023,5,7
1372,1373,2,13,United States,42,0,Laptop,1 Month,2022,6,26,2023,4,7
1373,1374,2,14,Canada,33,1,Smart TV,1 Month,2022,6,27,2023,7,7
1374,1375,0,12,United States,30,1,Laptop,1 Month,2022,6,30,2023,3,7
1375,1376,1,14,United States,29,1,Tablet,1 Month,2022,3,7,2023,5,7
1376,1377,0,13,Canada,31,1,Smart TV,1 Month,2022,9,7,2023,4,7
1377,1378,2,14,United Kingdom,46,0,Smart TV,1 Month,2022,7,17,2023,6,7
1378,1379,1,11,Australia,46,0,Smartphone,1 Month,2022,7,22,2023,3,7
1379,1380,0,11,Germany,47,1,Laptop,1 Month,2022,7,28,2023,5,7
1380,1381,1,12,France,48,0,Smart TV,1 Month,2022,4,8,2023,4,7
1381,1382,0,13,Brazil,32,0,Smart TV,1 Month,2022,8,8,2023,6,7
1382,1383,2,13,Mexico,51,0,Tablet,1 Month,2022,8,13,2023,4,7
1383,1384,2,13,Spain,33,1,Smart TV,1 Month,2022,8,17,2023,5,7
1384,1385,0,15,Italy,43,1,Smartphone,1 Month,2022,8,20,2023,4,7
1385,1386,1,14,Spain,43,0,Smart TV,1 Month,2022,8,28,2023,6,7
1386,1387,0,13,Spain,42,1,Smart TV,1 Month,2022,8,29,2023,4,7
1387,1388,2,15,United States,30,1,Smartphone,1 Month,2022,3,9,2023,5,7
1388,1389,1,13,Canada,50,1,Smartphone,1 Month,2022,10,9,2023,3,7
1389,1390,0,11,United States,51,0,Laptop,1 Month,2022,9,13,2023,5,7
1390,1391,1,14,United States,36,0,Tablet,1 Month,2022,9,15,2023,4,7
1391,1392,0,13,Canada,41,0,Tablet,1 Month,2022,9,25,2023,6,7
1392,1393,2,10,United Kingdom,37,1,Smart TV,1 Month,2022,1,10,2023,3,7
1393,1394,2,11,Australia,30,0,Tablet,1 Month,2022,2,10,2023,4,7
1394,1395,0,11,Germany,50,0,Tablet,1 Month,2022,5,10,2023,4,7
1395,1396,1,14,France,41,0,Smart TV,1 Month,2022,6,10,2023,5,7
1396,1397,0,14,Brazil,29,0,Laptop,1 Month,2022,7,10,2023,3,7
1397,1398,2,12,Mexico,43,1,Smart TV,1 Month,2022,10,10,2023,4,7
1398,1399,1,12,Spain,31,0,Smart TV,1 Month,2022,12,10,2023,4,7
1399,1400,0,14,Italy,40,1,Laptop,1 Month,2022,10,15,2023,6,7
1400,1401,1,12,Spain,35,0,Smart TV,1 Month,2022,10,17,2023,5,7
1401,1402,0,13,Spain,39,0,Laptop,1 Month,2022,10,21,2023,4,7
1402,1403,2,14,United States,48,1,Laptop,1 Month,2022,10,23,2023,5,7
1403,1404,2,14,Canada,42,0,Tablet,1 Month,2022,10,24,2023,5,7
1404,1405,0,11,United States,48,0,Smart TV,1 Month,2022,10,27,2023,6,7
1405,1406,1,10,United States,33,0,Smart TV,1 Month,2022,10,30,2023,7,7
1406,1407,0,14,Canada,45,0,Smart TV,1 Month,2022,10,31,2023,4,7
1407,1408,2,14,United Kingdom,40,0,Smart TV,1 Month,2022,3,11,2023,4,7
1408,1409,1,15,Australia,38,1,Tablet,1 Month,2022,5,11,2023,6,7
1409,1410,0,14,Germany,31,0,Tablet,1 Month,2022,6,11,2023,6,7
1410,1411,1,14,France,33,0,Smart TV,1 Month,2022,1,11,2023,4,7
1411,1412,0,15,Brazil,27,1,Laptop,1 Month,2022,2,11,2023,5,7
1412,1413,2,13,Mexico,47,1,Smartphone,1 Month,2022,2,11,2023,5,7
1413,1414,2,15,Spain,41,1,Tablet,1 Month,2022,1,11,2023,6,7
1414,1415,0,11,Italy,32,0,Smart TV,1 Month,2022,10,17,2023,3,7
1415,1416,1,11,Spain,31,1,Smart TV,1 Month,2022,10,18,2023,5,7
1416,1417,0,13,Spain,43,0,Tablet,1 Month,2022,9,28,2023,5,7
1417,1418,2,15,United States,42,0,Smart TV,1 Month,2022,9,23,2023,5,7
1418,1419,1,15,Canada,46,1,Smartphone,1 Month,2022,9,22,2023,3,7
1419,1420,0,12,United States,27,0,Smartphone,1 Month,2022,8,31,2023,4,7
1420,1421,0,15,United States,48,0,Smart TV,1 Month,2022,8,28,2023,5,7
1421,1422,0,15,Canada,49,1,Laptop,1 Month,2022,8,27,2023,5,7
1422,1423,2,12,United Kingdom,43,1,Smart TV,1 Month,2022,8,17,2023,3,7
1423,1424,1,14,Australia,38,1,Laptop,1 Month,2022,9,8,2023,4,7
1424,1425,0,13,Germany,37,1,Smartphone,1 Month,2022,7,24,2023,5,7
1425,1426,0,12,France,39,0,Smart TV,1 Month,2022,7,16,2023,4,7
1426,1427,1,10,Brazil,40,1,Tablet,1 Month,2022,7,15,2023,3,7
1427,1428,2,12,Mexico,40,1,Smart TV,1 Month,2022,12,7,2023,5,7
1428,1429,2,12,Spain,48,1,Laptop,1 Month,2022,12,7,2023,6,7
1429,1430,0,13,Italy,43,0,Smart TV,1 Month,2022,9,7,2023,5,7
1430,1431,1,10,Spain,46,1,Laptop,1 Month,2022,5,7,2023,2,7
1431,1432,2,11,Spain,43,1,Smartphone,1 Month,2022,5,7,2023,5,7
1432,1433,0,10,United States,30,0,Tablet,1 Month,2022,3,7,2023,5,7
1433,1434,2,13,Canada,51,0,Laptop,1 Month,2022,1,7,2023,4,7
1434,1435,1,12,United States,30,1,Smartphone,1 Month,2022,6,30,2023,3,7
1435,1436,0,14,United States,47,0,Smart TV,1 Month,2022,6,27,2023,4,7
1436,1437,1,13,Canada,41,1,Laptop,1 Month,2022,6,28,2023,4,7
1437,1438,2,10,United Kingdom,45,0,Smartphone,1 Month,2022,6,28,2023,5,7
1438,1439,0,14,Australia,47,0,Laptop,1 Month,2022,6,24,2023,4,7
1439,1440,2,11,Germany,48,0,Smart TV,1 Month,2022,6,24,2023,5,7
1440,1441,1,11,France,51,0,Tablet,1 Month,2022,6,25,2023,4,7
1441,1442,0,10,Brazil,29,1,Smart TV,1 Month,2022,6,26,2023,6,7
1442,1443,2,13,Mexico,43,0,Laptop,1 Month,2022,6,27,2023,5,7
1443,1444,1,13,Spain,49,0,Tablet,1 Month,2022,6,29,2023,7,7
1444,1445,0,11,Italy,37,1,Smartphone,1 Month,2022,2,7,2023,3,7
1445,1446,1,13,Spain,48,1,Tablet,1 Month,2022,7,7,2023,5,7
1446,1447,0,11,Spain,36,0,Tablet,1 Month,2022,7,13,2023,5,7
1447,1448,2,14,United States,33,0,Laptop,1 Month,2022,7,18,2023,7,7
1448,1449,2,14,Canada,38,0,Laptop,1 Month,2022,7,24,2023,4,7
1449,1450,0,12,United States,42,0,Smartphone,1 Month,2022,7,31,2023,6,7
1450,1451,1,15,United States,30,0,Tablet,1 Month,2022,1,8,2023,5,7
1451,1452,0,10,Canada,39,1,Smart TV,1 Month,2022,8,8,2023,6,7
1452,1453,2,14,United Kingdom,36,1,Smartphone,1 Month,2022,8,13,2023,4,7
1453,1454,1,11,Australia,27,0,Smartphone,1 Month,2022,8,14,2023,6,7
1454,1455,0,11,Germany,49,1,Smart TV,1 Month,2022,8,23,2023,4,7
1455,1456,1,14,France,31,1,Laptop,1 Month,2022,8,27,2023,6,7
1456,1457,0,10,Brazil,36,1,Laptop,1 Month,2022,8,31,2023,5,7
1457,1458,2,14,Mexico,41,0,Tablet,1 Month,2022,9,9,2023,6,7
1458,1459,2,10,Spain,45,0,Laptop,1 Month,2022,10,9,2023,4,7
1459,1460,0,14,Italy,45,1,Smart TV,1 Month,2022,12,9,2023,5,7
1460,1461,1,11,Spain,32,1,Smart TV,1 Month,2022,9,17,2023,5,7
1461,1462,0,13,Spain,41,0,Smartphone,1 Month,2022,9,21,2023,6,7
1462,1463,2,11,United States,37,1,Smart TV,1 Month,2022,2,10,2023,3,7
1463,1464,1,10,Canada,27,1,Laptop,1 Month,2022,4,10,2023,5,7
1464,1465,0,14,United States,41,1,Laptop,1 Month,2022,6,10,2023,4,7
1465,1466,1,13,United States,30,0,Smart TV,1 Month,2022,7,10,2023,6,7
1466,1467,0,12,Canada,43,1,Smartphone,1 Month,2022,8,10,2023,4,7
1467,1468,2,12,United Kingdom,51,1,Laptop,1 Month,2022,11,10,2023,5,7
1468,1469,2,12,Australia,46,0,Smart TV,1 Month,2022,10,13,2023,4,7
1469,1470,0,10,Germany,27,0,Tablet,1 Month,2022,10,15,2023,6,7
1470,1471,1,10,France,51,0,Smartphone,1 Month,2022,10,19,2023,6,7
1471,1472,0,14,Brazil,28,0,Laptop,1 Month,2022,10,21,2023,6,7
1472,1473,2,14,Mexico,33,1,Smartphone,1 Month,2022,10,23,2023,5,7
1473,1474,1,12,Spain,31,0,Laptop,1 Month,2022,10,26,2023,5,7
1474,1475,0,13,Italy,47,1,Laptop,1 Month,2022,10,27,2023,6,7
1475,1476,1,10,Spain,45,0,Tablet,1 Month,2022,10,31,2023,7,7
1476,1477,0,13,Spain,42,1,Smart TV,1 Month,2022,3,11,2023,5,7
1477,1478,2,15,United States,47,0,Smart TV,1 Month,2022,5,11,2023,6,7
1478,1479,2,12,Canada,29,0,Smart TV,1 Month,2022,6,11,2023,6,7
1479,1480,0,13,United States,49,0,Laptop,1 Month,2022,3,11,2023,7,7
1480,1481,1,14,United States,41,0,Laptop,1 Month,2022,3,11,2023,4,7
1481,1482,0,13,Canada,45,1,Smartphone,1 Month,2022,4,11,2023,5,7
1482,1483,2,14,United Kingdom,49,1,Smart TV,1 Month,2022,2,11,2023,6,7
1483,1484,1,13,Australia,41,1,Smart TV,1 Month,2022,10,27,2023,6,7
1484,1485,0,15,Germany,37,1,Laptop,1 Month,2022,10,27,2023,4,7
1485,1486,1,14,France,31,1,Smartphone,1 Month,2022,10,15,2023,5,7
1486,1487,0,13,Brazil,29,1,Smartphone,1 Month,2022,3,10,2023,5,7
1487,1488,2,10,Mexico,51,0,Smart TV,1 Month,2022,9,25,2023,5,7
1488,1489,2,12,Spain,33,1,Smart TV,1 Month,2022,9,16,2023,3,7
1489,1490,0,12,Italy,31,1,Smartphone,1 Month,2022,9,14,2023,4,7
1490,1491,1,11,Spain,42,0,Laptop,1 Month,2022,11,9,2023,5,7
1491,1492,0,15,Spain,48,0,Laptop,1 Month,2022,9,9,2023,5,7
1492,1493,2,13,United States,37,0,Laptop,1 Month,2022,12,8,2023,3,7
1493,1494,1,13,Canada,51,0,Smartphone,1 Month,2022,4,8,2023,6,7
1494,1495,0,12,United States,29,0,Tablet,1 Month,2022,4,8,2023,6,7
1495,1496,0,13,United States,46,1,Tablet,1 Month,2022,7,31,2023,5,7
1496,1497,0,15,Canada,35,1,Smart TV,1 Month,2022,7,29,2023,3,7
1497,1498,2,15,United Kingdom,44,0,Smartphone,1 Month,2022,7,14,2023,5,7
1498,1499,1,12,Australia,36,1,Smart TV,1 Month,2022,7,13,2023,6,7
1499,1500,0,14,Germany,38,0,Tablet,1 Month,2022,11,7,2023,5,7
1500,1501,0,12,France,36,1,Smart TV,1 Month,2022,12,7,2023,3,7
1501,1502,1,14,Brazil,40,0,Laptop,1 Month,2022,11,7,2023,5,7
1502,1503,2,10,Mexico,29,1,Laptop,1 Month,2022,2,7,2023,5,7
1503,1504,2,11,Spain,32,1,Smart TV,1 Month,2022,6,30,2023,6,7
1504,1505,0,12,Italy,30,1,Laptop,1 Month,2022,6,30,2023,5,7
1505,1506,1,10,Spain,47,1,Smartphone,1 Month,2022,6,29,2023,5,7
1506,1507,2,15,Spain,28,0,Tablet,1 Month,2022,6,30,2023,4,7
1507,1508,0,11,United States,49,1,Laptop,1 Month,2022,6,24,2023,5,7
1508,1509,2,12,Canada,50,1,Smartphone,1 Month,2022,6,25,2023,4,7
1509,1510,1,11,United States,33,1,Smart TV,1 Month,2022,6,25,2023,7,7
1510,1511,0,13,United States,50,1,Smart TV,1 Month,2022,6,26,2023,4,7
1511,1512,1,10,Canada,28,0,Smart TV,1 Month,2022,6,27,2023,6,7
1512,1513,2,12,United Kingdom,41,1,Smartphone,1 Month,2022,6,29,2023,6,7
1513,1514,0,12,Australia,30,0,Smartphone,1 Month,2022,1,7,2023,7,7
1514,1515,2,10,Germany,32,1,Smart TV,1 Month,2022,3,7,2023,4,7
1515,1516,1,15,France,50,1,Laptop,1 Month,2022,12,7,2023,7,7
1516,1517,0,11,Brazil,28,0,Smart TV,1 Month,2022,7,15,2023,5,7
1517,1518,2,13,Mexico,45,1,Smart TV,1 Month,2022,7,19,2023,7,7
1518,1519,1,14,Spain,31,1,Tablet,1 Month,2022,7,27,2023,5,7
1519,1520,0,11,Italy,27,0,Smartphone,1 Month,2022,7,29,2023,6,7
1520,1521,1,11,Spain,49,1,Tablet,1 Month,2022,6,8,2023,5,7
1521,1522,0,10,Spain,32,0,Laptop,1 Month,2022,8,13,2023,6,7
1522,1523,2,13,United States,38,1,Smart TV,1 Month,2022,8,14,2023,5,7
1523,1524,2,11,Canada,39,1,Smartphone,1 Month,2022,8,20,2023,7,7
1524,1525,0,14,United States,50,0,Tablet,1 Month,2022,8,24,2023,4,7
1525,1526,1,10,United States,51,1,Tablet,1 Month,2022,8,28,2023,6,7
1526,1527,0,15,Canada,32,0,Smart TV,1 Month,2022,5,9,2023,5,7
1527,1528,2,12,United Kingdom,45,0,Smart TV,1 Month,2022,10,9,2023,7,7
1528,1529,1,12,Australia,31,0,Laptop,1 Month,2022,11,9,2023,4,7
1529,1530,0,12,Germany,44,1,Smartphone,1 Month,2022,9,14,2023,6,7
1530,1531,1,12,France,30,0,Tablet,1 Month,2022,9,21,2023,5,7
1531,1532,0,13,Brazil,44,0,Tablet,1 Month,2022,9,26,2023,7,7
1532,1533,2,10,Mexico,37,1,Tablet,1 Month,2022,9,30,2023,3,7
1533,1534,2,14,Spain,30,0,Tablet,1 Month,2022,2,10,2023,6,7
1534,1535,0,12,Italy,31,0,Smart TV,1 Month,2022,6,10,2023,5,7
1535,1536,1,15,Spain,31,0,Laptop,1 Month,2022,7,10,2023,6,7
1536,1537,0,15,Spain,44,1,Tablet,1 Month,2022,9,10,2023,6,7
1537,1538,2,10,United States,44,0,Smart TV,1 Month,2022,11,10,2023,5,7
1538,1539,1,14,Canada,34,1,Laptop,1 Month,2022,12,10,2023,5,7
1539,1540,0,12,United States,42,1,Laptop,1 Month,2022,10,16,2023,6,7
1540,1541,1,15,United States,33,1,Smartphone,1 Month,2022,10,17,2023,7,7
1541,1542,0,11,Canada,35,1,Smart TV,1 Month,2022,10,21,2023,7,7
1542,1543,2,15,United Kingdom,34,0,Laptop,1 Month,2022,10,23,2023,6,7
1543,1544,2,14,Australia,47,1,Tablet,1 Month,2022,10,25,2023,5,7
1544,1545,0,13,Germany,43,0,Laptop,1 Month,2022,10,27,2023,6,7
1545,1546,1,13,France,43,1,Smart TV,1 Month,2022,10,29,2023,8,7
1546,1547,0,13,Brazil,35,0,Smartphone,1 Month,2022,1,11,2023,5,7
1547,1548,2,13,Mexico,39,1,Tablet,1 Month,2022,4,11,2023,6,7
1548,1549,1,10,Spain,39,1,Tablet,1 Month,2022,4,11,2023,6,7
1549,1550,0,11,Italy,49,0,Smart TV,1 Month,2022,4,11,2023,7,7
1550,1551,1,14,Spain,30,1,Tablet,1 Month,2022,5,11,2023,4,7
1551,1552,0,12,Spain,31,0,Tablet,1 Month,2022,2,11,2023,5,7
1552,1553,2,12,United States,39,1,Tablet,1 Month,2022,3,11,2023,6,7
1553,1554,2,14,Canada,30,0,Laptop,1 Month,2022,10,30,2023,6,7
1554,1555,0,13,United States,43,0,Smartphone,1 Month,2022,10,31,2023,4,7
1555,1556,1,10,United States,29,0,Smartphone,1 Month,2022,10,14,2023,5,7
1556,1557,0,14,Canada,46,1,Smart TV,1 Month,2022,9,26,2023,5,7
1557,1558,2,15,United Kingdom,35,1,Smartphone,1 Month,2022,9,17,2023,6,7
1558,1559,1,12,Australia,30,1,Tablet,1 Month,2022,9,16,2023,3,7
1559,1560,0,12,Germany,39,0,Smart TV,1 Month,2022,12,9,2023,7,7
1560,1561,1,14,France,41,1,Laptop,1 Month,2022,12,9,2023,6,7
1561,1562,0,12,Brazil,27,1,Smartphone,1 Month,2022,8,29,2023,5,7
1562,1563,2,15,Mexico,42,1,Laptop,1 Month,2022,8,25,2023,3,7
1563,1564,2,11,Spain,45,0,Tablet,1 Month,2022,8,15,2023,6,7
1564,1565,0,10,Italy,36,0,Smart TV,1 Month,2022,11,8,2023,7,7
1565,1566,1,12,Spain,35,1,Laptop,1 Month,2022,10,8,2023,6,7
1566,1567,0,13,Spain,38,1,Smartphone,1 Month,2022,7,26,2023,4,7
1567,1568,2,14,United States,41,0,Smart TV,1 Month,2022,7,19,2023,6,7
1568,1569,1,10,Canada,43,1,Tablet,1 Month,2022,7,17,2023,6,7
1569,1570,0,13,United States,44,1,Tablet,1 Month,2022,7,17,2023,6,7
1570,1571,0,10,United States,35,1,Tablet,1 Month,2022,7,17,2023,4,7
1571,1572,0,13,Canada,39,1,Laptop,1 Month,2022,11,7,2023,6,7
1572,1573,2,15,United Kingdom,43,1,Smart TV,1 Month,2022,7,7,2023,5,7
1573,1574,1,10,Australia,36,1,Smart TV,1 Month,2022,7,7,2023,6,7
1574,1575,0,11,Germany,49,0,Laptop,1 Month,2022,8,7,2023,5,7
1575,1576,0,12,France,29,0,Smartphone,1 Month,2022,6,7,2023,8,7
1576,1577,1,10,Brazil,45,1,Tablet,1 Month,2022,3,7,2023,4,7
1577,1578,2,11,Mexico,44,0,Laptop,1 Month,2022,6,30,2023,6,7
1578,1579,2,11,Spain,40,0,Smart TV,1 Month,2022,6,27,2023,4,7
1579,1580,0,15,Italy,51,0,Smart TV,1 Month,2022,6,26,2023,8,7
1580,1581,1,15,Spain,30,0,Smart TV,1 Month,2022,6,27,2023,5,7
1581,1582,2,14,Spain,50,1,Smart TV,1 Month,2022,6,28,2023,8,7
1582,1583,0,12,United States,39,1,Tablet,1 Month,2022,6,30,2023,6,7
1583,1584,2,11,Canada,51,1,Tablet,1 Month,2022,2,7,2023,7,7
1584,1585,1,10,United States,42,1,Laptop,1 Month,2022,5,7,2023,5,7
1585,1586,0,12,United States,34,0,Tablet,1 Month,2022,11,7,2023,7,7
1586,1587,1,12,Canada,28,1,Tablet,1 Month,2022,7,18,2023,6,7
1587,1588,2,15,United Kingdom,43,1,Tablet,1 Month,2022,7,25,2023,7,7
1588,1589,0,11,Australia,27,0,Tablet,1 Month,2022,7,28,2023,6,7
1589,1590,2,13,Germany,49,0,Smart TV,1 Month,2022,5,8,2023,8,7
1590,1591,1,14,France,35,0,Laptop,1 Month,2022,9,8,2023,5,7
1591,1592,0,10,Brazil,34,1,Tablet,1 Month,2022,8,14,2023,6,7
1592,1593,2,14,Mexico,28,1,Smartphone,1 Month,2022,8,15,2023,5,7
1593,1594,1,15,Spain,49,0,Tablet,1 Month,2022,8,16,2023,7,7
1594,1595,0,12,Italy,51,0,Tablet,1 Month,2022,8,25,2023,4,7
1595,1596,1,13,Spain,36,1,Laptop,1 Month,2022,8,27,2023,6,7
1596,1597,0,13,Spain,37,1,Smart TV,1 Month,2022,6,9,2023,6,7
1597,1598,2,11,United States,48,1,Laptop,1 Month,2022,8,9,2023,7,7
1598,1599,2,13,Canada,45,0,Smart TV,1 Month,2022,9,13,2023,4,7
1599,1600,0,11,United States,39,1,Tablet,1 Month,2022,9,15,2023,6,7
1600,1601,1,14,United States,39,1,Smartphone,1 Month,2022,9,19,2023,5,7
1601,1602,0,15,Canada,46,0,Smart TV,1 Month,2022,9,22,2023,7,7
1602,1603,2,13,United Kingdom,30,0,Smartphone,1 Month,2022,9,24,2023,6,7
1603,1604,1,10,Australia,32,0,Smartphone,1 Month,2022,9,30,2023,6,7
1604,1605,0,11,Germany,39,1,Laptop,1 Month,2022,3,10,2023,5,7
1605,1606,1,15,France,35,0,Smartphone,1 Month,2022,8,10,2023,7,7
1606,1607,0,15,Brazil,41,0,Smartphone,1 Month,2022,9,10,2023,7,7
1607,1608,2,11,Mexico,32,0,Smart TV,1 Month,2022,12,10,2023,8,7
1608,1609,2,14,Spain,41,0,Smart TV,1 Month,2022,10,15,2023,6,7
1609,1610,0,14,Italy,36,0,Smart TV,1 Month,2022,10,17,2023,6,7
1610,1611,1,15,Spain,49,1,Laptop,1 Month,2022,10,19,2023,7,7
1611,1612,0,11,Spain,30,0,Smartphone,1 Month,2022,10,22,2023,9,7
1612,1613,2,15,United States,40,0,Smartphone,1 Month,2022,10,23,2023,6,7
1613,1614,1,13,Canada,46,0,Tablet,1 Month,2022,10,27,2023,7,7
1614,1615,0,11,United States,30,0,Smart TV,1 Month,2022,10,28,2023,6,7
1615,1616,1,10,United States,48,1,Laptop,1 Month,2022,1,11,2023,8,7
1616,1617,0,11,Canada,50,1,Tablet,1 Month,2022,4,11,2023,5,7
1617,1618,2,11,United Kingdom,27,1,Smart TV,1 Month,2022,5,11,2023,6,7
1618,1619,2,14,Australia,51,0,Laptop,1 Month,2022,4,11,2023,7,7
1619,1620,0,11,Germany,38,1,Smartphone,1 Month,2022,5,11,2023,7,7
1620,1621,1,10,France,39,1,Laptop,1 Month,2022,4,11,2023,5,7
1621,1622,0,12,Brazil,45,0,Smart TV,1 Month,2022,5,11,2023,5,7
1622,1623,2,12,Mexico,29,1,Laptop,1 Month,2022,3,11,2023,6,7
1623,1624,1,13,Spain,35,1,Smartphone,1 Month,2022,10,31,2023,7,7
1624,1625,0,10,Italy,51,0,Smart TV,1 Month,2022,10,26,2023,4,7
1625,1626,1,11,Spain,51,1,Smart TV,1 Month,2022,10,16,2023,6,7
1626,1627,0,15,Spain,42,0,Smartphone,1 Month,2022,10,16,2023,7,7
1627,1628,2,13,United States,48,0,Laptop,1 Month,2022,9,17,2023,6,7
1628,1629,2,14,Canada,40,1,Smart TV,1 Month,2022,12,9,2023,4,7
1629,1630,0,13,United States,39,1,Smart TV,1 Month,2022,9,13,2023,7,7
1630,1631,1,14,United States,44,1,Laptop,1 Month,2022,9,9,2023,7,7
1631,1632,0,14,Canada,27,0,Laptop,1 Month,2022,3,9,2023,6,7
1632,1633,2,11,United Kingdom,35,1,Tablet,1 Month,2022,8,31,2023,5,7
1633,1634,1,14,Australia,45,1,Smart TV,1 Month,2022,8,25,2023,7,7
1634,1635,0,12,Germany,33,1,Tablet,1 Month,2022,8,15,2023,7,7
1635,1636,1,10,France,32,0,Smart TV,1 Month,2022,8,16,2023,7,7
1636,1637,0,11,Brazil,51,0,Laptop,1 Month,2022,7,28,2023,5,7
1637,1638,2,10,Mexico,40,0,Tablet,1 Month,2022,7,28,2023,6,7
1638,1639,2,15,Spain,47,1,Laptop,1 Month,2022,7,22,2023,6,7
1639,1640,0,13,Italy,42,1,Smart TV,1 Month,2022,7,19,2023,6,7
1640,1641,1,10,Spain,41,1,Tablet,1 Month,2022,7,16,2023,6,7
1641,1642,0,12,Spain,43,1,Tablet,1 Month,2022,7,15,2023,9,7
1642,1643,2,11,United States,42,0,Tablet,1 Month,2022,7,16,2023,5,7
1643,1644,1,14,Canada,28,1,Smartphone,1 Month,2022,9,7,2023,6,7
1644,1645,0,12,United States,40,0,Laptop,1 Month,2022,7,7,2023,5,7
1645,1646,0,15,United States,46,0,Tablet,1 Month,2022,7,7,2023,9,7
1646,1647,0,11,Canada,39,0,Laptop,1 Month,2022,6,7,2023,5,7
1647,1648,2,15,United Kingdom,41,0,Smartphone,1 Month,2022,6,30,2023,6,7
1648,1649,1,15,Australia,30,1,Tablet,1 Month,2022,6,27,2023,5,7
1649,1650,0,14,Germany,32,1,Tablet,1 Month,2022,6,28,2023,8,7
1650,1651,0,14,France,38,1,Smart TV,1 Month,2022,6,28,2023,6,7
1651,1652,1,11,Brazil,38,1,Tablet,1 Month,2022,6,29,2023,8,7
1652,1653,2,13,Mexico,32,1,Smartphone,1 Month,2022,1,7,2023,6,7
1653,1654,2,14,Spain,27,1,Tablet,1 Month,2022,3,7,2023,7,7
1654,1655,0,15,Italy,50,0,Tablet,1 Month,2022,4,7,2023,6,7
1655,1656,1,10,Spain,30,1,Smartphone,1 Month,2022,10,7,2023,7,7
1656,1657,2,11,Spain,49,1,Smartphone,1 Month,2022,7,23,2023,6,7
1657,1658,0,11,United States,32,0,Laptop,1 Month,2022,7,24,2023,7,7
1658,1659,2,14,Canada,35,1,Smartphone,1 Month,2022,7,26,2023,6,7
1659,1660,1,12,United States,44,1,Tablet,1 Month,2022,7,8,2023,8,7
1660,1661,0,13,United States,49,0,Laptop,1 Month,2022,10,8,2023,5,7
1661,1662,1,13,Canada,39,1,Smartphone,1 Month,2022,8,14,2023,6,7
1662,1663,2,12,United Kingdom,38,0,Smartphone,1 Month,2022,8,16,2023,6,7
1663,1664,0,10,Australia,38,0,Laptop,1 Month,2022,8,20,2023,8,7
1664,1665,2,11,Germany,37,1,Smartphone,1 Month,2022,8,25,2023,5,7
1665,1666,1,11,France,28,1,Laptop,1 Month,2022,8,28,2023,7,7
1666,1667,0,11,Brazil,49,1,Tablet,1 Month,2022,5,9,2023,6,7
1667,1668,2,13,Mexico,33,0,Tablet,1 Month,2022,8,9,2023,8,7
1668,1669,1,10,Spain,48,1,Tablet,1 Month,2022,9,14,2023,5,7
1669,1670,0,13,Italy,34,1,Tablet,1 Month,2022,9,16,2023,6,7
1670,1671,1,13,Spain,39,0,Smartphone,1 Month,2022,9,19,2023,6,7
1671,1672,0,15,Spain,30,1,Tablet,1 Month,2022,9,23,2023,7,7
1672,1673,2,10,United States,37,1,Tablet,1 Month,2022,9,29,2023,7,7
1673,1674,2,10,Canada,38,1,Smart TV,1 Month,2022,2,10,2023,6,7
1674,1675,0,12,United States,42,0,Laptop,1 Month,2022,8,10,2023,5,7
1675,1676,1,15,United States,35,0,Laptop,1 Month,2022,9,10,2023,7,7
1676,1677,0,14,Canada,30,1,Tablet,1 Month,2022,11,10,2023,8,7
1677,1678,2,15,United Kingdom,48,0,Smart TV,1 Month,2022,10,14,2023,9,7
